V1,date
1134.247264,1/17/2016
1070.230603,1/18/2016
1066.863158,1/19/2016
1059.595892,1/20/2016
995.2454844,1/21/2016
1026.13792,1/22/2016
942.6154095,1/23/2016
1068.961018,1/24/2016
1049.35774,1/25/2016
1005.36917,1/26/2016
994.3692781,1/27/2016
987.0167682,1/28/2016
941.5420823,1/29/2016
976.120289,1/30/2016
1135.970669,1/31/2016
1092.29897,2/1/2016
994.0046369,2/2/2016
979.70351,2/3/2016
947.6683561,2/4/2016
887.7689653,2/5/2016
867.1916752,2/6/2016
1016.53971,2/7/2016
1106.974982,2/8/2016
983.9169138,2/9/2016
949.7169354,2/10/2016
949.4257292,2/11/2016
908.3534803,2/12/2016
908.9613415,2/13/2016
1012.653852,2/14/2016
996.0479862,2/15/2016
974.6005284,2/16/2016
947.0088424,2/17/2016
888.6854478,2/18/2016
851.4388311,2/19/2016
884.8564188,2/20/2016
974.3191891,2/21/2016
972.5866178,2/22/2016
895.8850488,2/23/2016
1032.952553,2/24/2016
941.6300749,2/25/2016
910.521486,2/26/2016
817.24446,2/27/2016
1071.841592,2/28/2016
1157.715372,2/29/2016
950.6991427,3/1/2016
952.5852159,3/2/2016
970.012347,3/3/2016
888.9948779,3/4/2016
836.954494,3/5/2016
1040.466544,3/6/2016
984.3253896,3/7/2016
947.3831347,3/8/2016
916.4334933,3/9/2016
867.2805305,3/10/2016
891.0574217,3/11/2016
834.1420715,3/12/2016
996.686634,3/13/2016
1013.865423,3/14/2016
936.6930501,3/15/2016
940.817275,3/16/2016
862.3986629,3/17/2016
948.8221815,3/18/2016
802.9917507,3/19/2016
907.0965655,3/20/2016
914.6732086,3/21/2016
875.4084758,3/22/2016
898.9455977,3/23/2016
925.2898043,3/24/2016
1137.961773,3/25/2016
837.4541974,3/26/2016
964.2168006,3/27/2016
1009.40303,3/28/2016
1058.969213,3/29/2016
930.9540627,3/30/2016
846.7076077,3/31/2016
923.928506,4/1/2016
790.7682105,4/2/2016
869.6089934,4/3/2016
960.9111447,4/4/2016
956.4912385,4/5/2016
907.8514045,4/6/2016
905.0007009,4/7/2016
963.2701785,4/8/2016
808.1622365,4/9/2016
951.3707877,4/10/2016
919.6499164,4/11/2016
944.1926457,4/12/2016
916.7796409,4/13/2016
855.0758613,4/14/2016
880.7804497,4/15/2016
810.6434464,4/16/2016
970.2238637,4/17/2016
923.5978865,4/18/2016
896.6631261,4/19/2016
848.3462015,4/20/2016
876.3088909,4/21/2016
869.6232275,4/22/2016
825.337467,4/23/2016
999.9383728,4/24/2016
967.1828328,4/25/2016
962.4376449,4/26/2016
902.0205963,4/27/2016
863.8822451,4/28/2016
835.9097428,4/29/2016
761.3174098,4/30/2016
907.1260581,5/1/2016
844.6891681,5/2/2016
884.3703564,5/3/2016
827.5703348,5/4/2016
759.0145576,5/5/2016
740.036394,5/6/2016
691.6592441,5/7/2016
793.6819971,5/8/2016
883.2045614,5/9/2016
883.5996118,5/10/2016
830.3500836,5/11/2016
850.8707608,5/12/2016
840.7961395,5/13/2016
867.6396722,5/14/2016
975.9024101,5/15/2016
1025.901224,5/16/2016
904.0799051,5/17/2016
841.6552003,5/18/2016
829.4092845,5/19/2016
796.7438939,5/20/2016
739.6900846,5/21/2016
822.5724376,5/22/2016
939.9842023,5/23/2016
894.0343452,5/24/2016
844.0567747,5/25/2016
815.2747614,5/26/2016
810.928506,5/27/2016
798.3079204,5/28/2016
902.2665121,5/29/2016
931.248342,5/30/2016
865.8377096,5/31/2016
895.1347388,6/1/2016
865.0790424,6/2/2016
852.508438,6/3/2016
861.8117216,6/4/2016
915.5973473,6/5/2016
975.2895347,6/6/2016
890.696986,6/7/2016
879.7391492,6/8/2016
885.8010999,6/9/2016
896.1330673,6/10/2016
904.464873,6/11/2016
1158.530921,6/12/2016
1098.833504,6/13/2016
1047.511511,6/14/2016
943.324473,6/15/2016
986.6652828,6/16/2016
921.1537715,6/17/2016
827.3224241,6/18/2016
939.6897072,6/19/2016
985.9764382,6/20/2016
977.137812,6/21/2016
950.7754893,6/22/2016
871.7562409,6/23/2016
886.9535774,6/24/2016
851.9058069,6/25/2016
1057.696285,6/26/2016
1210.14935,6/27/2016
1027.516849,6/28/2016
866.596215,6/29/2016
892.1058392,6/30/2016
853.7856257,7/1/2016
882.5973473,7/2/2016
977.4216854,7/3/2016
847.9905106,7/4/2016
865.6125519,7/5/2016
916.290667,7/6/2016
900.9282903,7/7/2016
785.7966787,7/8/2016
739.3529412,7/9/2016
924.4737154,7/10/2016
977.5638648,7/11/2016
944.4667601,7/12/2016
981.6506174,7/13/2016
873.9121691,7/14/2016
833.1829946,7/15/2016
740.9136248,7/16/2016
804.288672,7/17/2016
801.3001564,7/18/2016
766.0438346,7/19/2016
779.1209899,7/20/2016
797.992182,7/21/2016
777.0606567,7/22/2016
749.8726479,7/23/2016
797.6877123,7/24/2016
815.6503478,7/25/2016
760.7038874,7/26/2016
805.9471073,7/27/2016
796.5020758,7/28/2016
737.0169839,7/29/2016
659.1979835,7/30/2016
780.4373753,7/31/2016
766.4113873,8/1/2016
824.0866447,8/2/2016
776.2381517,8/3/2016
785.5100016,8/4/2016
770.4761956,8/5/2016
691.732787,8/6/2016
727.689222,8/7/2016
795.6941823,8/8/2016
807.5115113,8/9/2016
816.8424004,8/10/2016
824.5827897,8/11/2016
844.0919825,8/12/2016
775.9911037,8/13/2016
842.6649054,8/14/2016
821.9766,8/15/2016
810.8421308,8/16/2016
812.9721249,8/17/2016
820.8104276,8/18/2016
788.1982531,8/19/2016
763.9424166,8/20/2016
875.6360058,8/21/2016
837.1848277,8/22/2016
785.731493,8/23/2016
780.5258532,8/24/2016
771.1677899,8/25/2016
720.9203645,8/26/2016
645.4649269,8/27/2016
768.9659244,8/28/2016
838.9693212,8/29/2016
794.9214428,8/30/2016
761.8742115,8/31/2016
771.0456678,9/1/2016
749.1375964,9/2/2016
695.910929,9/3/2016
862.7688575,9/4/2016
865.1123632,9/5/2016
819.1913517,9/6/2016
799.9459212,9/7/2016
764.2848439,9/8/2016
789.1842886,9/9/2016
726.7672939,9/10/2016
834.6619939,9/11/2016
857.1854747,9/12/2016
817.9491562,9/13/2016
800.812099,9/14/2016
791.9374562,9/15/2016
795.6484607,9/16/2016
792.1513991,9/17/2016
875.0354235,9/18/2016
859.7214105,9/19/2016
828.227584,9/20/2016
816.3890117,9/21/2016
795.6938588,9/22/2016
772.7821211,9/23/2016
685.4131126,9/24/2016
771.1223918,9/25/2016
878.9764382,9/26/2016
842.8303769,9/27/2016
819.8700598,9/28/2016
833.5982639,9/29/2016
794.9452203,9/30/2016
857.7941985,10/1/2016
995.6506713,10/2/2016
1150.080283,10/3/2016
1042.666685,10/4/2016
939.9647921,10/5/2016
816.374508,10/6/2016
796.4821265,10/7/2016
759.5269855,10/8/2016
872.2775651,10/9/2016
892.3129886,10/10/2016
863.9289373,10/11/2016
827.1949102,10/12/2016
874.830323,10/13/2016
932.1297245,10/14/2016
764.0840028,10/15/2016
909.9059686,10/16/2016
921.1881706,10/17/2016
874.5693104,10/18/2016
875.5438076,10/19/2016
867.1370033,10/20/2016
866.2072572,10/21/2016
779.4810481,10/22/2016
886.4083679,10/23/2016
883.1381355,10/24/2016
869.7999137,10/25/2016
839.841322,10/26/2016
863.7459427,10/27/2016
832.1468162,10/28/2016
756.5285491,10/29/2016
884.7337036,10/30/2016
890.001941,10/31/2016
951.4920472,11/1/2016
911.4951205,11/2/2016
845.2127029,11/3/2016
831.5171726,11/4/2016
814.4985712,11/5/2016
999.0548876,11/6/2016
973.8593843,11/7/2016
942.1797595,11/8/2016
1252.948455,11/9/2016
976.4757104,11/10/2016
992.7605543,11/11/2016
884.5543215,11/12/2016
1003.324042,11/13/2016
1014.523481,11/14/2016
924.4521486,11/15/2016
948.0914434,11/16/2016
910.0844341,11/17/2016
862.855017,11/18/2016
872.3833504,11/19/2016
957.0401682,11/20/2016
914.8875829,11/21/2016
897.3113172,11/22/2016
844.8923276,11/23/2016
882.0928991,11/24/2016
814.7367229,11/25/2016
836.4369979,11/26/2016
990.4732302,11/27/2016
990.1061088,11/28/2016
927.5951367,11/29/2016
843.6760123,11/30/2016
833.2996711,12/1/2016
825.3069499,12/2/2016
783.5918477,12/3/2016
918.9281825,12/4/2016
896.0427562,12/5/2016
859.1407236,12/6/2016
853.2129185,12/7/2016
929.9073165,12/8/2016
893.8419691,12/9/2016
758.8150105,12/10/2016
908.8869359,12/11/2016
910.0232383,12/12/2016
857.5916321,12/13/2016
910.1311802,12/14/2016
848.031218,12/15/2016
793.533779,12/16/2016
745.3280315,12/17/2016
868.7773225,12/18/2016
1062.785895,12/19/2016
868.7622257,12/20/2016
864.8972341,12/21/2016
828.7380169,12/22/2016
839.0259341,12/23/2016
810.756187,12/24/2016
1281.088532,12/25/2016
1206.478029,12/26/2016
1085.095379,12/27/2016
1032.640804,12/28/2016
994.6571413,12/29/2016
949.2656494,12/30/2016
893.0134254,12/31/2016
1055.965062,1/1/2017
1031.823098,1/2/2017
981.6563865,1/3/2017
984.1607268,1/4/2017
980.0092198,1/5/2017
979.8707069,1/6/2017
1004.130749,1/7/2017
1109.825093,1/8/2017
1040.741629,1/9/2017
1030.996927,1/10/2017
1102.690893,1/11/2017
995.1301019,1/12/2017
1104.244568,1/13/2017
1189.423411,1/14/2017
1250.917183,1/15/2017
1121.165202,1/16/2017
1062.593088,1/17/2017
1070.648083,1/18/2017
1001.004691,1/19/2017
1129.813231,1/20/2017
1029.362916,1/21/2017
1185.334717,1/22/2017
1158.0757,1/23/2017
1324.167682,1/24/2017
1196.746266,1/25/2017
1102.855556,1/26/2017
1012.193347,1/27/2017
1023.840567,1/28/2017
1191.555346,1/29/2017
1091.479592,1/30/2017
981.2295789,1/31/2017
1003.323826,2/1/2017
1052.716558,2/2/2017
1070.821373,2/3/2017
921.3913841,2/4/2017
1157.942848,2/5/2017
1120.527309,2/6/2017
1004.104168,2/7/2017
972.085189,2/8/2017
971.8433709,2/9/2017
926.3117485,2/10/2017
888.7773225,2/11/2017
1159.075322,2/12/2017
1048.62258,2/13/2017
956.6572492,2/14/2017
913.6374616,2/15/2017
903.3187578,2/16/2017
905.0139645,2/17/2017
933.7891303,2/18/2017
1068.423573,2/19/2017
1018.144498,2/20/2017
955.8345285,2/21/2017
989.1865531,2/22/2017
960.5848385,2/23/2017
935.5235887,2/24/2017
883.4610449,2/25/2017
1057.787081,2/26/2017
1195.956543,2/27/2017
1035.962582,2/28/2017
969.3286246,3/1/2017
874.4730684,3/2/2017
826.9386424,3/3/2017
854.3807624,3/4/2017
959.8012617,3/5/2017
949.7172049,3/6/2017
907.7626031,3/7/2017
917.0589853,3/8/2017
914.310778,3/9/2017
833.8503801,3/10/2017
802.1207742,3/11/2017
909.3700329,3/12/2017
905.3779587,3/13/2017
875.7255621,3/14/2017
854.873888,3/15/2017
803.7180137,3/16/2017
887.5675851,3/17/2017
854.2104383,3/18/2017
986.0288996,3/19/2017
936.0102442,3/20/2017
922.6421524,3/21/2017
891.1444438,3/22/2017
792.4465412,3/23/2017
723.8754516,3/24/2017
674.9680272,3/25/2017
810.4029762,3/26/2017
785.9040276,3/27/2017
751.5923869,3/28/2017
730.109883,3/29/2017
761.6783846,3/30/2017
708.79711,3/31/2017
697.8630506,4/1/2017
735.4367283,4/2/2017
717.6367067,4/3/2017
701.7881059,4/4/2017
687.8278428,4/5/2017
692.5557233,4/6/2017
694.9319567,4/7/2017
687.098183,4/8/2017
648.7214105,4/9/2017
698.3866933,4/10/2017
694.7802879,4/11/2017
688.1595945,4/12/2017
692.3367121,4/13/2017
822.3300264,4/14/2017
747.1844503,4/15/2017
817.8242303,4/16/2017
870.4073974,4/17/2017
775.190489,4/18/2017
769.8201866,4/19/2017
716.4489675,4/20/2017
702.9681889,4/21/2017
689.0002157,4/22/2017
809.5308136,4/23/2017
773.5007279,4/24/2017
744.7738179,4/25/2017
736.8398124,4/26/2017
702.4839058,4/27/2017
761.5351809,4/28/2017
671.9510972,4/29/2017
698.3199439,4/30/2017
887.1561439,5/1/2017
798.5688791,5/2/2017
711.0119696,5/3/2017
723.5456408,5/4/2017
704.3052246,5/5/2017
634.4476735,5/6/2017
787.3653421,5/7/2017
783.7644363,5/8/2017
723.8756133,5/9/2017
707.0759692,5/10/2017
672.3123416,5/11/2017
667.6892759,5/12/2017
635.3848062,5/13/2017
732.8350137,5/14/2017
714.7989971,5/15/2017
701.6385399,5/16/2017
656.8874211,5/17/2017
672.0686904,5/18/2017
718.8340432,5/19/2017
649.0072249,5/20/2017
672.8083787,5/21/2017
703.6356823,5/22/2017
713.3005877,5/23/2017
654.4691864,5/24/2017
639.1333908,5/25/2017
586.7160188,5/26/2017
559.2461314,5/27/2017
638.2556209,5/28/2017
711.1929153,5/29/2017
910.6593519,5/30/2017
656.0466383,5/31/2017
630.421308,6/1/2017
602.9716396,6/2/2017
624.6096943,6/3/2017
740.6644201,6/4/2017
736.6128754,6/5/2017
715.8292985,6/6/2017
695.2000324,6/7/2017
651.0265811,6/8/2017
673.0755378,6/9/2017
594.1264355,6/10/2017
633.1237936,6/11/2017
688.7774842,6/12/2017
661.8214266,6/13/2017
622.3557988,6/14/2017
647.3099154,6/15/2017
683.189195,6/16/2017
621.923923,6/17/2017
682.9570281,6/18/2017
667.7311155,6/19/2017
658.4111177,6/20/2017
642.8925433,6/21/2017
653.5147463,6/22/2017
612.1922683,6/23/2017
590.7517119,6/24/2017
675.5262307,6/25/2017
659.9052677,6/26/2017
646.7272874,6/27/2017
644.1201812,6/28/2017
648.105354,6/29/2017
600.6941823,6/30/2017
602.7430312,7/1/2017
717.1242789,7/2/2017
655.9678115,7/3/2017
626.3845366,7/4/2017
593.8790101,7/5/2017
597.9840405,7/6/2017
614.8103736,7/7/2017
548.8105354,7/8/2017
636.1402922,7/9/2017
660.4398016,7/10/2017
633.0119696,7/11/2017
644.171672,7/12/2017
609.0768318,7/13/2017
601.7961935,7/14/2017
553.6219335,7/15/2017
675.3154688,7/16/2017
642.0181701,7/17/2017
602.9992991,7/18/2017
598.2492586,7/19/2017
620.8216962,7/20/2017
585.9681889,7/21/2017
558.0652397,7/22/2017
675.7732248,7/23/2017
677.7700976,7/24/2017
676.3839435,7/25/2017
634.9693751,7/26/2017
622.6153017,7/27/2017
591.4945274,7/28/2017
535.9475926,7/29/2017
616.1393217,7/30/2017
620.5207311,7/31/2017
606.3072734,8/1/2017
609.973311,8/2/2017
614.8918423,8/3/2017
619.9185313,8/4/2017
632.8711921,8/5/2017
682.8356608,8/6/2017
666.2845204,8/7/2017
656.6208551,8/8/2017
626.552003,8/9/2017
661.423896,8/10/2017
643.7923114,8/11/2017
608.3828652,8/12/2017
648.5293578,8/13/2017
650.1234701,8/14/2017
645.0195719,8/15/2017
629.2426268,8/16/2017
635.7355367,8/17/2017
603.3515932,8/18/2017
570.8129617,8/19/2017
651.5956759,8/20/2017
648.7346202,8/21/2017
612.8484391,8/22/2017
602.536421,8/23/2017
608.580633,8/24/2017
588.6240362,8/25/2017
538.7580741,8/26/2017
610.5391168,8/27/2017
654.7208713,8/28/2017
621.5135062,8/29/2017
636.4657357,8/30/2017
667.5491454,8/31/2017
720.0511134,9/1/2017
606.0003774,9/2/2017
662.9820995,9/3/2017
672.3769882,9/4/2017
654.4347334,9/5/2017
667.1347927,9/6/2017
768.7441096,9/7/2017
631.1359789,9/8/2017
587.8328031,9/9/2017
656.9010622,9/10/2017
