V1,date
3971.396922,5/11/2016
4014.898913,5/12/2016
3873.322756,5/13/2016
3977.873735,5/14/2016
4316.548449,5/15/2016
4398.302472,5/16/2016
4111.421976,5/17/2016
4075.203086,5/18/2016
3968.137216,5/19/2016
3717.08744,5/20/2016
4045.419155,5/21/2016
4022.00701,5/22/2016
4364.936328,5/23/2016
4028.046416,5/24/2016
3954.947237,5/25/2016
3879.171022,5/26/2016
3689.163929,5/27/2016
3847.201012,5/28/2016
4026.569189,5/29/2016
4201.492409,5/30/2016
4047.037,5/31/2016
3939.375684,6/1/2016
3817.965281,6/2/2016
3752.946615,6/3/2016
4196.497926,6/4/2016
4494.328646,6/5/2016
4509.575162,6/6/2016
4188.168036,6/7/2016
4160.153849,6/8/2016
4069.828688,6/9/2016
4069.397876,6/10/2016
4426.175543,6/11/2016
4703.524847,6/12/2016
4818.915256,6/13/2016
4668.827277,6/14/2016
4261.051228,6/15/2016
4115.415173,6/16/2016
3928.76373,6/17/2016
3985.621246,6/18/2016
4394.371412,6/19/2016
4931.918118,6/20/2016
4227.522441,6/21/2016
4310.5796,6/22/2016
4147.64265,6/23/2016
4179.87697,6/24/2016
4140.971254,6/25/2016
4368.846856,6/26/2016
4566.967189,6/27/2016
4302.727227,6/28/2016
4097.687075,6/29/2016
4447.178157,6/30/2016
4171.491911,7/1/2016
4295.618757,7/2/2016
4352.826033,7/3/2016
4568.161399,7/4/2016
4526.940932,7/5/2016
5081.280114,7/6/2016
4341.142733,7/7/2016
3917.428115,7/8/2016
4164.499502,7/9/2016
4804.018127,7/10/2016
4882.327982,7/11/2016
4239.668201,7/12/2016
4112.744691,7/13/2016
4060.96217,7/14/2016
3976.363074,7/15/2016
4146.977393,7/16/2016
4372.418367,7/17/2016
4408.28252,7/18/2016
4544.224324,7/19/2016
5656.19255,7/20/2016
6943.389331,7/21/2016
7658.480919,7/22/2016
7572.945537,7/23/2016
7989.139248,7/24/2016
8305.282728,7/25/2016
8381.573337,7/26/2016
8031.486104,7/27/2016
7895.791729,7/28/2016
7578.94562,7/29/2016
7312.766592,7/30/2016
7811.653808,7/31/2016
8053.131823,8/1/2016
7688.75112,8/2/2016
6845.456653,8/3/2016
6357.686577,8/4/2016
6510.970798,8/5/2016
7144.943421,8/6/2016
7327.558819,8/7/2016
8037.931268,8/8/2016
7746.516551,8/9/2016
8171.609756,8/10/2016
7790.889207,8/11/2016
7890.352912,8/12/2016
7874.741828,8/13/2016
8083.066327,8/14/2016
8306.663431,8/15/2016
7341.1334,8/16/2016
4733.17405,8/17/2016
4628.039613,8/18/2016
4532.01373,8/19/2016
4615.750664,8/20/2016
5144.836984,8/21/2016
5064.702588,8/22/2016
4716.232537,8/23/2016
4485.337191,8/24/2016
4326.56558,8/25/2016
4203.472084,8/26/2016
4629.32595,8/27/2016
4984.439232,8/28/2016
5660.424589,8/29/2016
6072.255641,8/30/2016
6098.175336,8/31/2016
6017.900904,9/1/2016
6077.92405,9/2/2016
6352.039904,9/3/2016
6452.185872,9/4/2016
5799.540858,9/5/2016
5407.860295,9/6/2016
4830.787705,9/7/2016
4449.03306,9/8/2016
4288.574581,9/9/2016
4699.352373,9/10/2016
4937.743239,9/11/2016
4737.768542,9/12/2016
4901.106479,9/13/2016
4873.030944,9/14/2016
5008.436328,9/15/2016
4255.451095,9/16/2016
4508.481707,9/17/2016
4774.420524,9/18/2016
5022.370458,9/19/2016
4519.069313,9/20/2016
4643.189149,9/21/2016
4518.616185,9/22/2016
4461.695661,9/23/2016
4456.174589,9/24/2016
4775.697611,9/25/2016
4818.150572,9/26/2016
4824.92994,9/27/2016
4704.449021,9/28/2016
4559.138958,9/29/2016
4347.536502,9/30/2016
4645.420275,10/1/2016
4904.789282,10/2/2016
5161.465903,10/3/2016
4982.463373,10/4/2016
5385.581882,10/5/2016
5375.034802,10/6/2016
4285.937241,10/7/2016
4677.027045,10/8/2016
5160.56811,10/9/2016
5133.131367,10/10/2016
4491.73822,10/11/2016
4463.490377,10/12/2016
4575.656048,10/13/2016
4407.842957,10/14/2016
4683.545711,10/15/2016
4947.523229,10/16/2016
5125.385308,10/17/2016
4821.126638,10/18/2016
4773.433466,10/19/2016
4863.653932,10/20/2016
4465.778829,10/21/2016
4549.469222,10/22/2016
4867.676332,10/23/2016
5061.669944,10/24/2016
4770.950971,10/25/2016
4598.957193,10/26/2016
4556.139,10/27/2016
4196.585739,10/28/2016
4412.663348,10/29/2016
4854.236934,10/30/2016
5007.175419,10/31/2016
4733.914302,11/1/2016
4893.513896,11/2/2016
5076.804795,11/3/2016
4722.409822,11/4/2016
4966.395014,11/5/2016
5341.824954,11/6/2016
5396.313672,11/7/2016
5451.523685,11/8/2016
7531.714037,11/9/2016
6177.604115,11/10/2016
5552.835656,11/11/2016
5393.884312,11/12/2016
5930.484652,11/13/2016
5996.837564,11/14/2016
5350.590053,11/15/2016
5190.772109,11/16/2016
4951.469014,11/17/2016
4743.79289,11/18/2016
4796.249336,11/19/2016
4946.184379,11/20/2016
5346.322341,11/21/2016
5338.682719,11/22/2016
4862.76037,11/23/2016
4573.513481,11/24/2016
4471.051435,11/25/2016
5060.066741,11/26/2016
5288.320765,11/27/2016
4844.469761,11/28/2016
4987.674797,11/29/2016
4659.800896,11/30/2016
4610.89518,12/1/2016
4540.718351,12/2/2016
5119.28335,12/3/2016
5171.9944,12/4/2016
5281.18583,12/5/2016
5239.822217,12/6/2016
4938.917579,12/7/2016
4839.252447,12/8/2016
4502.934254,12/9/2016
4693.526547,12/10/2016
4878.56334,12/11/2016
5020.668409,12/12/2016
4780.858055,12/13/2016
5022.764186,12/14/2016
4569.371951,12/15/2016
4307.292227,12/16/2016
4305.78223,12/17/2016
4978.795006,12/18/2016
5431.387216,12/19/2016
5311.259001,12/20/2016
4931.47702,12/21/2016
4997.991248,12/22/2016
4683.314294,12/23/2016
4971.831757,12/24/2016
5140.463373,12/25/2016
5770.371661,12/26/2016
6040.680728,12/27/2016
5860.227559,12/28/2016
6245.12751,12/29/2016
5201.783018,12/30/2016
5127.916418,12/31/2016
5549.793969,1/1/2017
5779.042268,1/2/2017
5491.820475,1/3/2017
5200.244234,1/4/2017
4977.378215,1/5/2017
4863.002406,1/6/2017
5238.543595,1/7/2017
5456.784221,1/8/2017
6131.228472,1/9/2017
5514.936867,1/10/2017
5468.259292,1/11/2017
4947.631243,1/12/2017
4965.394931,1/13/2017
5292.447279,1/14/2017
5804.144475,1/15/2017
5992.888128,1/16/2017
5487.291978,1/17/2017
5243.947072,1/18/2017
5164.247179,1/19/2017
5674.519579,1/20/2017
5834.561722,1/21/2017
6193.131658,1/22/2017
6042.263522,1/23/2017
5534.961797,1/24/2017
5476.523519,1/25/2017
5358.273892,1/26/2017
5053.182554,1/27/2017
5645.976108,1/28/2017
5976.188941,1/29/2017
6053.253152,1/30/2017
5520.06699,1/31/2017
5374.495188,2/1/2017
4937.072839,2/2/2017
4788.854571,2/3/2017
5052.211714,2/4/2017
5639.900448,2/5/2017
6325.683134,2/6/2017
5190.118882,2/7/2017
4932.440186,2/8/2017
4946.298573,2/9/2017
4555.692965,2/10/2017
5010.904015,2/11/2017
5386.281857,2/12/2017
5713.796914,2/13/2017
4888.347312,2/14/2017
4983.424921,2/15/2017
4673.831342,2/16/2017
4332.815538,2/17/2017
4769.816368,2/18/2017
5188.712253,2/19/2017
5385.518168,2/20/2017
4949.619587,2/21/2017
4916.203625,2/22/2017
4585.020823,2/23/2017
4384.541065,2/24/2017
4841.078563,2/25/2017
5429.8537,2/26/2017
6564.877261,2/27/2017
5097.421686,2/28/2017
4804.430231,3/1/2017
4409.07064,3/2/2017
4403.648042,3/3/2017
4737.556537,3/4/2017
5102.223121,3/5/2017
5007.112162,3/6/2017
4743.025718,3/7/2017
4659.411357,3/8/2017
4462.054131,3/9/2017
4079.361083,3/10/2017
4508.607599,3/11/2017
4928.901734,3/12/2017
4743.224573,3/13/2017
4408.791024,3/14/2017
4267.772773,3/15/2017
4103.045172,3/16/2017
4288.991248,3/17/2017
4392.167911,3/18/2017
4378.814335,3/19/2017
4213.062303,3/20/2017
4089.909034,3/21/2017
3842.121951,3/22/2017
3664.619711,3/23/2017
3635.5112,3/24/2017
3922.295379,3/25/2017
4136.501576,3/26/2017
4070.643065,3/27/2017
4101.137465,3/28/2017
4147.959598,3/29/2017
3764.084495,3/30/2017
3648.750498,3/31/2017
3631.554961,4/1/2017
3951.311764,4/2/2017
4540.751908,4/3/2017
4309.852497,4/4/2017
4219.89377,4/5/2017
4221.364443,4/6/2017
3847.466235,4/7/2017
4103.04401,4/8/2017
4284.072922,4/9/2017
4402.473328,4/10/2017
3797.84416,4/11/2017
4139.577319,4/12/2017
4201.383068,4/13/2017
4004.416542,4/14/2017
4161.615273,4/15/2017
4472.730214,4/16/2017
4829.896507,4/17/2017
4440.519288,4/18/2017
4470.68861,4/19/2017
4174.931641,4/20/2017
3848.762278,4/21/2017
4035.646756,4/22/2017
4242.988925,4/23/2017
4401.29231,4/24/2017
3881.561473,4/25/2017
4033.64601,4/26/2017
3884.960801,4/27/2017
3596.128588,4/28/2017
3956.76962,4/29/2017
4273.141239,4/30/2017
4596.856189,5/1/2017
4288.563091,5/2/2017
4151.254024,5/3/2017
4026.650448,5/4/2017
3831.079683,5/5/2017
4109.78783,5/6/2017
4327.795545,5/7/2017
4491.971503,5/8/2017
4543.43583,5/9/2017
4609.995354,5/10/2017
4355.067446,5/11/2017
3939.373818,5/12/2017
4039.606313,5/13/2017
4384.700017,5/14/2017
4258.99664,5/15/2017
4076.135225,5/16/2017
4021.297785,5/17/2017
3885.016592,5/18/2017
3642.745354,5/19/2017
3906.215945,5/20/2017
4186.924133,5/21/2017
4702.045504,5/22/2017
4380.891405,5/23/2017
3710.832421,5/24/2017
3491.113904,5/25/2017
3300.751784,5/26/2017
3387.26261,5/27/2017
3635.711009,5/28/2017
3964.025344,5/29/2017
3786.405509,5/30/2017
4532.069811,5/31/2017
3719.153725,6/1/2017
3285.884644,6/2/2017
3581.948814,6/3/2017
3701.766468,6/4/2017
3752.750498,6/5/2017
3755.942675,6/6/2017
3846.365978,6/7/2017
3765.021404,6/8/2017
3504.762071,6/9/2017
3627.245645,6/10/2017
3975.4815,6/11/2017
3909.398664,6/12/2017
3800.815124,6/13/2017
3474.251327,6/14/2017
3399.198938,6/15/2017
3230.399204,6/16/2017
3413.023561,6/17/2017
3495.32454,6/18/2017
3646.926414,6/19/2017
3471.988303,6/20/2017
3520.992077,6/21/2017
3298.484528,6/22/2017
3143.650033,6/23/2017
3322.449726,6/24/2017
3456.938485,6/25/2017
3247.945537,6/26/2017
3125.581716,6/27/2017
3323.242617,6/28/2017
3493.789655,6/29/2017
3152.238386,6/30/2017
3424.71636,7/1/2017
3539.80438,7/2/2017
3668.124979,7/3/2017
3654.039655,7/4/2017
3489.853907,7/5/2017
3405.353783,7/6/2017
3252.240708,7/7/2017
3489.683632,7/8/2017
3634.085366,7/9/2017
3720.398125,7/10/2017
3576.032811,7/11/2017
3518.171561,7/12/2017
3525.583541,7/13/2017
3231.428364,7/14/2017
3501.011366,7/15/2017
3715.083499,7/16/2017
3776.676373,7/17/2017
3441.566534,7/18/2017
3372.725112,7/19/2017
3257.568069,7/20/2017
3190.378505,7/21/2017
3461.403808,7/22/2017
3678.771321,7/23/2017
3690.626514,7/24/2017
3510.360337,7/25/2017
3375.937531,7/26/2017
3242.476149,7/27/2017
3063.940767,7/28/2017
3292.894392,7/29/2017
3491.124191,7/30/2017
3684.856355,7/31/2017
3355.380289,8/1/2017
3340.325577,8/2/2017
3170.178406,8/3/2017
2986.892276,8/4/2017
3086.771196,8/5/2017
3441.908537,8/6/2017
3645.766426,8/7/2017
3545.912643,8/8/2017
3613.040111,8/9/2017
3390.861374,8/10/2017
3158.576199,8/11/2017
3408.987141,8/12/2017
3503.801228,8/13/2017
3576.821097,8/14/2017
3511.384644,8/15/2017
3522.226605,8/16/2017
3369.429152,8/17/2017
3099.10818,8/18/2017
3226.021321,8/19/2017
3429.318774,8/20/2017
3600.682678,8/21/2017
3443.45769,8/22/2017
3425.96329,8/23/2017
3217.140534,8/24/2017
3114.982495,8/25/2017
3333.584287,8/26/2017
3702.52634,8/27/2017
3816.868674,8/28/2017
3587.058362,8/29/2017
3398.141156,8/30/2017
3339.334038,8/31/2017
3244.08408,9/1/2017
3460.906172,9/2/2017
4083.430687,9/3/2017
4124.488386,9/4/2017
3857.856562,9/5/2017
3851.955119,9/6/2017
4052.678488,9/7/2017
3086.851958,9/8/2017
2983.228099,9/9/2017
3126.377344,9/10/2017
