V1,date
659.1148747,6/16/2016
647.6300416,6/17/2016
621.5411751,6/18/2016
686.0481968,6/19/2016
679.7255926,6/20/2016
669.1704865,6/21/2016
666.0453882,6/22/2016
626.0062914,6/23/2016
653.4850017,6/24/2016
645.0533086,6/25/2016
758.1289743,6/26/2016
743.169363,6/27/2016
672.1494776,6/28/2016
611.3655769,6/29/2016
631.6800921,6/30/2016
662.7462645,7/1/2016
697.690091,7/2/2016
735.115605,7/3/2016
657.5517919,7/4/2016
614.1211662,7/5/2016
613.8002472,7/6/2016
694.863667,7/7/2016
620.7350298,7/8/2016
581.3790024,7/9/2016
723.1775081,7/10/2016
696.8421526,7/11/2016
661.4955061,7/12/2016
605.2615436,7/13/2016
641.8129424,7/14/2016
577.4722503,7/15/2016
552.2203123,7/16/2016
563.4969666,7/17/2016
581.8505224,7/18/2016
593.4637681,7/19/2016
590.747725,7/20/2016
603.9329289,7/21/2016
620.3673183,7/22/2016
602.9822492,7/23/2016
626.4277609,7/24/2016
647.219245,7/25/2016
595.1079654,7/26/2016
612.7850803,7/27/2016
612.641501,7/28/2016
602.9869116,7/29/2016
593.7307044,7/30/2016
622.4845523,7/31/2016
643.1936861,8/1/2016
637.724413,8/2/2016
621.7149758,8/3/2016
657.5127514,8/4/2016
619.7747444,8/5/2016
582.8966408,8/6/2016
638.1807662,8/7/2016
610.2196944,8/8/2016
623.1209976,8/9/2016
613.965678,8/10/2016
615.1569487,8/11/2016
651.3803505,8/12/2016
607.905123,8/13/2016
651.1502078,8/14/2016
664.3024941,8/15/2016
625.065723,8/16/2016
623.4275924,8/17/2016
660.2503651,8/18/2016
686.1509381,8/19/2016
666.4098978,8/20/2016
707.7106505,8/21/2016
645.0319627,8/22/2016
624.8331648,8/23/2016
612.0798225,8/24/2016
602.8463094,8/25/2016
600.3617009,8/26/2016
590.6353219,8/27/2016
643.7650826,8/28/2016
661.4668577,8/29/2016
640.0662285,8/30/2016
630.7116616,8/31/2016
624.0966745,9/1/2016
602.6831817,9/2/2016
613.7007078,9/3/2016
707.7105943,9/4/2016
708.7458713,9/5/2016
667.8609145,9/6/2016
679.9328165,9/7/2016
673.5982474,9/8/2016
633.5984159,9/9/2016
632.4727559,9/10/2016
715.5165712,9/11/2016
685.8334457,9/12/2016
654.2915964,9/13/2016
652.8932704,9/14/2016
634.0506123,9/15/2016
611.0170206,9/16/2016
662.1851477,9/17/2016
689.7728907,9/18/2016
662.5762274,9/19/2016
665.060555,9/20/2016
676.7817661,9/21/2016
637.2769913,9/22/2016
627.7724975,9/23/2016
625.8072688,9/24/2016
738.5570722,9/25/2016
772.7941243,9/26/2016
735.7292439,9/27/2016
754.5075272,9/28/2016
727.4719694,9/29/2016
670.179418,9/30/2016
739.8334457,10/1/2016
790.9866869,10/2/2016
768.0256713,10/3/2016
675.8523761,10/4/2016
697.7121672,10/5/2016
707.1468374,10/6/2016
690.373048,10/7/2016
763.6259971,10/8/2016
846.1471745,10/9/2016
798.0037074,10/10/2016
751.6980115,10/11/2016
893.7795192,10/12/2016
867.3000786,10/13/2016
699.0422424,10/14/2016
695.8185597,10/15/2016
940.7999663,10/16/2016
708.9690484,10/17/2016
661.6309965,10/18/2016
646.3078306,10/19/2016
625.4611841,10/20/2016
590.0669588,10/21/2016
628.8012021,10/22/2016
724.2398607,10/23/2016
690.953039,10/24/2016
624.4530952,10/25/2016
606.2271093,10/26/2016
600.226997,10/27/2016
614.2634535,10/28/2016
616.1870015,10/29/2016
627.8435569,10/30/2016
619.2957533,10/31/2016
680.1729019,11/1/2016
643.3806876,11/2/2016
617.0115717,11/3/2016
611.9798899,11/4/2016
697.141501,11/5/2016
778.1327379,11/6/2016
674.3440063,11/7/2016
688.7818784,11/8/2016
944.3295135,11/9/2016
724.8935513,11/10/2016
792.9437704,11/11/2016
817.1484103,11/12/2016
759.9324233,11/13/2016
739.7491855,11/14/2016
695.2860915,11/15/2016
679.967925,11/16/2016
642.3032805,11/17/2016
609.9891023,11/18/2016
661.7644647,11/19/2016
766.9672509,11/20/2016
705.1353219,11/21/2016
640.3998427,11/22/2016
643.6830693,11/23/2016
664.9494439,11/24/2016
614.2087406,11/25/2016
702.7476126,11/26/2016
792.6129648,11/27/2016
694.1398719,11/28/2016
691.2874396,11/29/2016
643.2326143,11/30/2016
614.4665768,12/1/2016
605.2758117,12/2/2016
680.043085,12/3/2016
815.7401416,12/4/2016
737.7175598,12/5/2016
729.704977,12/6/2016
684.3004719,12/7/2016
671.2066622,12/8/2016
667.5731378,12/9/2016
681.6520616,12/10/2016
747.7757555,12/11/2016
749.7207617,12/12/2016
682.4574205,12/13/2016
654.8436693,12/14/2016
639.0652736,12/15/2016
668.8590608,12/16/2016
699.8265925,12/17/2016
800.5293787,12/18/2016
843.7366588,12/19/2016
738.2210988,12/20/2016
677.2327828,12/21/2016
652.0047186,12/22/2016
639.4594428,12/23/2016
618.2159308,12/24/2016
666.6390855,12/25/2016
936.8847882,12/26/2016
858.4130997,12/27/2016
774.155769,12/28/2016
752.7129536,12/29/2016
700.5434221,12/30/2016
646.2583418,12/31/2016
735.4003483,1/1/2017
824.3603528,1/2/2017
747.7922144,1/3/2017
742.0049994,1/4/2017
720.9787103,1/5/2017
720.3787777,1/6/2017
784.5866195,1/7/2017
835.7542411,1/8/2017
763.9981463,1/9/2017
745.1421189,1/10/2017
742.0758342,1/11/2017
760.6220649,1/12/2017
715.6262779,1/13/2017
808.5191552,1/14/2017
875.2853612,1/15/2017
766.7932817,1/16/2017
703.8329963,1/17/2017
718.6056061,1/18/2017
746.1178519,1/19/2017
749.9926413,1/20/2017
734.9277048,1/21/2017
844.1595888,1/22/2017
775.754859,1/23/2017
759.0438715,1/24/2017
758.7969329,1/25/2017
745.0644871,1/26/2017
679.897989,1/27/2017
753.7936749,1/28/2017
930.9702281,1/29/2017
829.2951354,1/30/2017
705.9158522,1/31/2017
704.652848,2/1/2017
690.2721604,2/2/2017
676.7573306,2/3/2017
696.6094821,2/4/2017
834.1425683,2/5/2017
742.3909673,2/6/2017
701.4137737,2/7/2017
689.698517,2/8/2017
665.1817773,2/9/2017
697.4992136,2/10/2017
724.8628806,2/11/2017
777.571228,2/12/2017
721.2255365,2/13/2017
670.9984833,2/14/2017
675.6967195,2/15/2017
671.0988653,2/16/2017
657.4104595,2/17/2017
673.4748905,2/18/2017
722.1468936,2/19/2017
737.3814178,2/20/2017
665.1299854,2/21/2017
671.5134255,2/22/2017
680.6200989,2/23/2017
678.9055724,2/24/2017
725.9527019,2/25/2017
774.5912257,2/26/2017
749.260701,2/27/2017
678.0425795,2/28/2017
659.0522975,3/1/2017
630.1681272,3/2/2017
647.1522863,3/3/2017
662.2452533,3/4/2017
732.265869,3/5/2017
665.75323,3/6/2017
653.5165712,3/7/2017
651.8833839,3/8/2017
623.9365802,3/9/2017
582.1416695,3/10/2017
609.9382092,3/11/2017
725.6002696,3/12/2017
633.7269408,3/13/2017
618.2369958,3/14/2017
613.0484215,3/15/2017
590.5759465,3/16/2017
587.3122683,3/17/2017
625.859117,3/18/2017
688.006797,3/19/2017
670.534659,3/20/2017
650.4639928,3/21/2017
627.6207729,3/22/2017
580.1370071,3/23/2017
554.9475902,3/24/2017
583.9286597,3/25/2017
604.4270868,3/26/2017
594.8065948,3/27/2017
582.4327042,3/28/2017
567.640209,3/29/2017
537.6704303,3/30/2017
521.3116504,3/31/2017
588.3397371,4/1/2017
647.2536232,4/2/2017
576.847152,4/3/2017
612.1843613,4/4/2017
574.6585215,4/5/2017
551.9511291,4/6/2017
531.5273003,4/7/2017
496.1554881,4/8/2017
536.7482305,4/9/2017
565.1296484,4/10/2017
564.9250084,4/11/2017
546.4384339,4/12/2017
529.5973486,4/13/2017
536.5457252,4/14/2017
559.6135266,4/15/2017
612.6117852,4/16/2017
627.6134142,4/17/2017
605.0039321,4/18/2017
588.657398,4/19/2017
582.3373216,4/20/2017
547.9100663,4/21/2017
564.7772722,4/22/2017
750.9191664,4/23/2017
660.9106842,4/24/2017
612.9365802,4/25/2017
620.0635322,4/26/2017
560.9081002,4/27/2017
528.4535445,4/28/2017
525.130491,4/29/2017
622.9464667,4/30/2017
709.6983485,5/1/2017
576.6964386,5/2/2017
617.2781148,5/3/2017
603.0146051,5/4/2017
550.500337,5/5/2017
577.2501966,5/6/2017
769.9659027,5/7/2017
743.0615661,5/8/2017
604.5752163,5/9/2017
582.4172003,5/10/2017
581.4760701,5/11/2017
531.2707561,5/12/2017
555.7484552,5/13/2017
629.8049096,5/14/2017
558.6840243,5/15/2017
513.5399393,5/16/2017
574.8799573,5/17/2017
553.8786091,5/18/2017
516.6415571,5/19/2017
500.5798225,5/20/2017
548.420009,5/21/2017
603.0807774,5/22/2017
536.8960791,5/23/2017
483.6217279,5/24/2017
489.9297832,5/25/2017
476.2298618,5/26/2017
486.1441411,5/27/2017
544.1055499,5/28/2017
547.4589372,5/29/2017
533.9714639,5/30/2017
542.6771711,5/31/2017
511.3272104,6/1/2017
505.321256,6/2/2017
549.6899225,6/3/2017
581.1177396,6/4/2017
585.1723964,6/5/2017
529.8105269,6/6/2017
520.5360072,6/7/2017
505.2550837,6/8/2017
514.3538366,6/9/2017
559.7194697,6/10/2017
900.8528255,6/11/2017
504.0275812,6/12/2017
498.2100326,6/13/2017
475.3273228,6/14/2017
460.1631277,6/15/2017
440.8401865,6/16/2017
471.0193798,6/17/2017
467.0791484,6/18/2017
452.7282328,6/19/2017
444.4101786,6/20/2017
457.6430738,6/21/2017
450.8438378,6/22/2017
436.1461072,6/23/2017
459.4400067,6/24/2017
469.5028087,6/25/2017
471.7057634,6/26/2017
473.4532075,6/27/2017
464.0003932,6/28/2017
597.7504213,6/29/2017
501.9088866,6/30/2017
471.982193,7/1/2017
471.2278396,7/2/2017
451.2341872,7/3/2017
429.2437928,7/4/2017
484.0175823,7/5/2017
447.5835861,7/6/2017
404.8255252,7/7/2017
419.2237951,7/8/2017
456.4486575,7/9/2017
448.2008763,7/10/2017
442.4913493,7/11/2017
440.9285474,7/12/2017
432.9270307,7/13/2017
473.3363105,7/14/2017
431.9846085,7/15/2017
474.7612066,7/16/2017
456.4351196,7/17/2017
430.9457364,7/18/2017
434.4794405,7/19/2017
433.6954275,7/20/2017
432.961465,7/21/2017
442.3228851,7/22/2017
481.5193798,7/23/2017
453.4017526,7/24/2017
441.733794,7/25/2017
427.8084485,7/26/2017
431.7083474,7/27/2017
437.1510504,7/28/2017
441.0706662,7/29/2017
480.8181665,7/30/2017
454.7542973,7/31/2017
440.1488597,8/1/2017
415.1394225,8/2/2017
413.7706999,8/3/2017
419.5996517,8/4/2017
420.041456,8/5/2017
428.8365914,8/6/2017
411.3992248,8/7/2017
431.9097854,8/8/2017
430.6365577,8/9/2017
447.5748792,8/10/2017
441.3987754,8/11/2017
462.0296596,8/12/2017
475.5712841,8/13/2017
446.043703,8/14/2017
487.5457814,8/15/2017
461.6149309,8/16/2017
461.4155151,8/17/2017
454.6165038,8/18/2017
427.3217054,8/19/2017
492.8014268,8/20/2017
469.8952927,8/21/2017
450.3270419,8/22/2017
467.0244355,8/23/2017
471.8535558,8/24/2017
481.9359623,8/25/2017
451.3258061,8/26/2017
486.8070442,8/27/2017
532.5998202,8/28/2017
483.9769127,8/29/2017
495.1586339,8/30/2017
509.3189529,8/31/2017
500.0565105,9/1/2017
477.1874508,9/2/2017
508.0710033,9/3/2017
459.126615,9/4/2017
448.4324795,9/5/2017
518.0603865,9/6/2017
509.333558,9/7/2017
449.645714,9/8/2017
474.380182,9/9/2017
511.8517582,9/10/2017
