V1,date
342.2716931,2/16/2016
353.3809275,2/17/2016
328.5706077,2/18/2016
335.2128388,2/19/2016
376.2098787,2/20/2016
385.7942423,2/21/2016
353.224273,2/22/2016
326.3264264,2/23/2016
326.4423356,2/24/2016
336.98044,2/25/2016
336.5424575,2/26/2016
382.6575541,2/27/2016
422.9811365,2/28/2016
480.2637414,2/29/2016
352.3038482,3/1/2016
334.4346161,3/2/2016
323.6137327,3/3/2016
343.7624354,3/4/2016
379.6502989,3/5/2016
400.9917,3/6/2016
341.9028963,3/7/2016
334.4075686,3/8/2016
344.0853793,3/9/2016
340.4141854,3/10/2016
359.2902664,3/11/2016
399.45406,3/12/2016
404.5786755,3/13/2016
362.6872134,3/14/2016
351.2900923,3/15/2016
338.5867433,3/16/2016
340.8206512,3/17/2016
383.9990713,3/18/2016
385.6997504,3/19/2016
398.1174183,3/20/2016
351.6334668,3/21/2016
330.9563527,3/22/2016
328.1658251,3/23/2016
355.4070463,3/24/2016
347.5263219,3/25/2016
366.2369261,3/26/2016
383.8395148,3/27/2016
356.2653085,3/28/2016
333.905276,3/29/2016
344.6338731,3/30/2016
324.8141506,3/31/2016
354.7070056,4/1/2016
446.9210633,4/2/2016
445.2567183,4/3/2016
455.1879389,4/4/2016
442.4172616,4/5/2016
390.115619,4/6/2016
356.6010215,4/7/2016
413.7652214,4/8/2016
422.0746996,4/9/2016
435.4895235,4/10/2016
379.7676011,4/11/2016
354.4799466,4/12/2016
363.2705322,4/13/2016
366.6943525,4/14/2016
366.5522085,4/15/2016
388.1149225,4/16/2016
398.6534332,4/17/2016
360.7778745,4/18/2016
341.9563527,4/19/2016
340.6579024,4/20/2016
337.6500087,4/21/2016
349.1244413,4/22/2016
372.1456846,4/23/2016
390.5281792,4/24/2016
351.4284636,4/25/2016
330.4357769,4/26/2016
339.0152069,4/27/2016
339.1764467,4/28/2016
338.0448082,4/29/2016
364.867723,4/30/2016
392.1861977,5/1/2016
376.1695397,5/2/2016
361.9648267,5/3/2016
343.7624935,5/4/2016
331.4573103,5/5/2016
335.7505949,5/6/2016
369.2611295,5/7/2016
372.9225144,5/8/2016
336.2976377,5/9/2016
352.6459458,5/10/2016
339.047304,5/11/2016
331.0507284,5/12/2016
328.5542399,5/13/2016
357.9478786,5/14/2016
374.6508793,5/15/2016
330.6223809,5/16/2016
328.3921295,5/17/2016
320.4878983,5/18/2016
318.4092518,5/19/2016
359.221429,5/20/2016
380.0722038,5/21/2016
390.9327877,5/22/2016
356.3684485,5/23/2016
345.8455511,5/24/2016
345.7624935,5/25/2016
326.3932904,5/26/2016
332.9744036,5/27/2016
361.2763364,5/28/2016
369.0224041,5/29/2016
338.6813512,5/30/2016
321.6783911,5/31/2016
331.2003018,6/1/2016
325.6667247,6/2/2016
326.359394,6/3/2016
347.3250914,6/4/2016
369.8038772,6/5/2016
334.1748215,6/6/2016
321.8656916,6/7/2016
329.7669627,6/8/2016
374.6627779,6/9/2016
390.9024319,6/10/2016
399.5753091,6/11/2016
407.4782634,6/12/2016
353.488885,6/13/2016
357.8573336,6/14/2016
329.4548146,6/15/2016
322.0092867,6/16/2016
332.3878925,6/17/2016
345.206164,6/18/2016
368.2341982,6/19/2016
342.4573103,6/20/2016
337.9433513,6/21/2016
336.4664229,6/22/2016
336.1347728,6/23/2016
352.0998317,6/24/2016
386.7936038,6/25/2016
385.8358581,6/26/2016
346.657322,6/27/2016
344.2436589,6/28/2016
340.9035928,6/29/2016
326.0691276,6/30/2016
356.4093099,7/1/2016
354.4155203,7/2/2016
373.2135934,7/3/2016
363.7673109,7/4/2016
383.7623774,7/5/2016
363.1083638,7/6/2016
367.3974694,7/7/2016
431.6345696,7/8/2016
388.0803297,7/9/2016
404.4748389,7/10/2016
369.5494225,7/11/2016
406.6414766,7/12/2016
377.7732312,7/13/2016
379.6906959,7/14/2016
380.5954495,7/15/2016
374.3944512,7/16/2016
411.5811713,7/17/2016
369.3400662,7/18/2016
375.284114,7/19/2016
369.9492716,7/20/2016
358.571072,7/21/2016
358.4836032,7/22/2016
351.7444425,7/23/2016
380.8569273,7/24/2016
371.7412502,7/25/2016
351.4934123,7/26/2016
349.1859655,7/27/2016
347.4388531,7/28/2016
353.4385048,7/29/2016
374.8684195,7/30/2016
379.9782344,7/31/2016
378.8544895,8/1/2016
370.9223402,8/2/2016
356.2373324,8/3/2016
358.8346393,8/4/2016
367.9766672,8/5/2016
365.0608277,8/6/2016
378.9813686,8/7/2016
389.4872018,8/8/2016
378.6725869,8/9/2016
383.806431,8/10/2016
377.5300366,8/11/2016
370.2670497,8/12/2016
369.3629346,8/13/2016
388.2079633,8/14/2016
417.2126647,8/15/2016
372.4660166,8/16/2016
372.9508967,8/17/2016
364.094666,8/18/2016
384.9879854,8/19/2016
400.1381972,8/20/2016
446.8450287,8/21/2016
389.1399965,8/22/2016
368.6313773,8/23/2016
362.6129201,8/24/2016
390.9476464,8/25/2016
370.7636543,8/26/2016
382.9104417,8/27/2016
410.3201579,8/28/2016
368.7691102,8/29/2016
362.6277207,8/30/2016
381.7204133,8/31/2016
335.9691218,9/1/2016
353.3878345,9/2/2016
402.3935225,9/3/2016
434.7305705,9/4/2016
427.5807069,9/5/2016
374.6140229,9/6/2016
356.2330954,9/7/2016
330.9182193,9/8/2016
333.1733124,9/9/2016
381.4492426,9/10/2016
435.8974984,9/11/2016
362.2336177,9/12/2016
345.7419467,9/13/2016
399.0620465,9/14/2016
393.8109583,9/15/2016
428.1119624,9/16/2016
460.5018283,9/17/2016
445.7357943,9/18/2016
371.0118985,9/19/2016
349.5749028,9/20/2016
356.6919728,9/21/2016
358.6010215,9/22/2016
371.0733066,9/23/2016
383.0695339,9/24/2016
403.2278136,9/25/2016
371.938708,9/26/2016
420.6746184,9/27/2016
406.4677579,9/28/2016
337.1655929,9/29/2016
338.5134366,9/30/2016
390.8237274,10/1/2016
399.1306518,10/2/2016
344.0080678,10/3/2016
347.5050206,10/4/2016
327.7944164,10/5/2016
318.4007778,10/6/2016
337.6259795,10/7/2016
432.8681293,10/8/2016
452.7442103,10/9/2016
429.2222996,10/10/2016
348.1723838,10/11/2016
346.1304196,10/12/2016
367.204771,10/13/2016
376.3261942,10/14/2016
397.93865,10/15/2016
418.0820709,10/16/2016
374.6227291,10/17/2016
367.9464856,10/18/2016
356.842649,10/19/2016
356.4607348,10/20/2016
402.378838,10/21/2016
404.0212433,10/22/2016
426.2198619,10/23/2016
391.665796,10/24/2016
379.0937953,10/25/2016
363.3202159,10/26/2016
351.5172674,10/27/2016
348.9475884,10/28/2016
375.8461315,10/29/2016
407.839805,10/30/2016
367.4614893,10/31/2016
339.750711,11/1/2016
334.2672819,11/2/2016
344.0452725,11/3/2016
345.3423298,11/4/2016
375.1305357,11/5/2016
410.8719601,11/6/2016
379.8267456,11/7/2016
382.7788612,11/8/2016
514.4406524,11/9/2016
372.0145685,11/10/2016
402.0352893,11/11/2016
398.9204249,11/12/2016
417.0479424,11/13/2016
375.4362993,11/14/2016
365.9931511,11/15/2016
372.5259156,11/16/2016
398.2174822,11/17/2016
359.213129,11/18/2016
396.8327239,11/19/2016
429.6025887,11/20/2016
380.942945,11/21/2016
386.7002728,11/22/2016
360.0352313,11/23/2016
351.4060596,11/24/2016
350.0188635,11/25/2016
441.7716641,11/26/2016
439.2377387,11/27/2016
359.5458239,11/28/2016
366.4288699,11/29/2016
356.9152592,11/30/2016
346.9026641,12/1/2016
350.5731615,12/2/2016
396.8952348,12/3/2016
412.7254629,12/4/2016
368.4383307,12/5/2016
357.784143,12/6/2016
347.8312148,12/7/2016
334.9812525,12/8/2016
353.9517093,12/9/2016
379.9702246,12/10/2016
430.3588717,12/11/2016
371.086308,12/12/2016
358.9282024,12/13/2016
350.5379302,12/14/2016
338.9383597,12/15/2016
324.9168263,12/16/2016
360.4314238,12/17/2016
399.5908062,12/18/2016
359.6280109,12/19/2016
362.7294678,12/20/2016
373.0962911,12/21/2016
345.1651286,12/22/2016
340.4203378,12/23/2016
360.7385803,12/24/2016
381.3228858,12/25/2016
376.4474433,12/26/2016
376.0196181,12/27/2016
378.0486389,12/28/2016
350.7194265,12/29/2016
354.7044518,12/30/2016
365.5792559,12/31/2016
428.146207,1/1/2017
451.5440246,1/2/2017
385.685298,1/3/2017
378.941552,1/4/2017
371.9439317,1/5/2017
372.6012537,1/6/2017
422.4078588,1/7/2017
460.8169946,1/8/2017
395.96651,1/9/2017
373.7981891,1/10/2017
366.1755761,1/11/2017
353.8894887,1/12/2017
357.8061408,1/13/2017
382.1832956,1/14/2017
392.9162459,1/15/2017
349.0145685,1/16/2017
365.9416681,1/17/2017
352.0123048,1/18/2017
359.9824134,1/19/2017
374.4223112,1/20/2017
377.3164432,1/21/2017
407.6135585,1/22/2017
412.7313251,1/23/2017
374.3873121,1/24/2017
361.6256312,1/25/2017
354.1622845,1/26/2017
339.5317198,1/27/2017
368.8194904,1/28/2017
387.8515294,1/29/2017
425.1238609,1/30/2017
429.9255325,1/31/2017
436.8348714,2/1/2017
415.5760636,2/2/2017
430.6298102,2/3/2017
434.0827094,2/4/2017
441.0193859,2/5/2017
417.9266934,2/6/2017
405.8389344,2/7/2017
397.2355912,2/8/2017
396.6306808,2/9/2017
390.0489291,2/10/2017
414.3822044,2/11/2017
430.9789889,2/12/2017
380.4741424,2/13/2017
361.8696964,2/14/2017
376.9778281,2/15/2017
390.2795287,2/16/2017
378.6321319,2/17/2017
402.3530095,2/18/2017
426.9559464,2/19/2017
376.8186198,2/20/2017
370.4106448,2/21/2017
363.9698183,2/22/2017
368.7045679,2/23/2017
373.2852168,2/24/2017
440.5978292,2/25/2017
432.7063091,2/26/2017
461.5901097,2/27/2017
434.3335075,2/28/2017
369.7620872,3/1/2017
366.4082651,3/2/2017
352.533461,3/3/2017
396.7764235,3/4/2017
417.8894887,3/5/2017
371.1153868,3/6/2017
363.9057403,3/7/2017
364.4810494,3/8/2017
348.8875152,3/9/2017
354.0201405,3/10/2017
393.8149631,3/11/2017
424.7218643,3/12/2017
382.1394161,3/13/2017
363.1109757,3/14/2017
344.1598468,3/15/2017
349.5491323,3/16/2017
339.2378548,3/17/2017
377.2579372,3/18/2017
397.5714203,3/19/2017
351.3532416,3/20/2017
344.4363573,3/21/2017
341.1196819,3/22/2017
339.0979163,3/23/2017
328.6952232,3/24/2017
380.757676,3/25/2017
412.614255,3/26/2017
335.9231528,3/27/2017
325.1336119,3/28/2017
334.3712345,3/29/2017
323.7956933,3/30/2017
331.6513437,3/31/2017
390.8102618,4/1/2017
410.0550235,4/2/2017
366.7378258,4/3/2017
393.8267456,4/4/2017
331.9041732,4/5/2017
326.8160659,4/6/2017
328.5421673,4/7/2017
355.3193453,4/8/2017
420.0191538,4/9/2017
337.1562482,4/10/2017
322.4855186,4/11/2017
325.6029369,4/12/2017
318.6952812,4/13/2017
328.4327007,4/14/2017
366.2595624,4/15/2017
380.9432352,4/16/2017
345.6213361,4/17/2017
319.3752394,4/18/2017
332.9381276,4/19/2017
321.96384,4/20/2017
317.2152766,4/21/2017
353.9073655,4/22/2017
358.426142,4/23/2017
337.1326833,4/24/2017
320.4468628,4/25/2017
319.0845667,4/26/2017
307.7941262,4/27/2017
285.0092286,4/28/2017
319.4538278,4/29/2017
342.0583319,4/30/2017
322.4921354,5/1/2017
304.7523942,5/2/2017
304.7996401,5/3/2017
299.8329561,5/4/2017
300.7218063,5/5/2017
326.2179465,5/6/2017
347.6628359,5/7/2017
320.4245168,5/8/2017
313.7364328,5/9/2017
310.3869638,5/10/2017
300.2464449,5/11/2017
300.9920483,5/12/2017
330.8758489,5/13/2017
334.6377619,5/14/2017
332.9239074,5/15/2017
328.2603169,5/16/2017
305.6616751,5/17/2017
293.0367984,5/18/2017
315.1274595,5/19/2017
328.0874108,5/20/2017
338.9226304,5/21/2017
307.7988276,5/22/2017
310.5123339,5/23/2017
315.8693482,5/24/2017
296.371815,5/25/2017
290.1227581,5/26/2017
319.1705845,5/27/2017
330.0031923,5/28/2017
344.1148645,5/29/2017
379.4715306,5/30/2017
314.7497243,5/31/2017
305.5685762,6/1/2017
334.0621626,6/2/2017
363.7763654,6/3/2017
390.9533925,6/4/2017
328.0743514,6/5/2017
312.1932207,6/6/2017
300.697835,6/7/2017
298.1839341,6/8/2017
292.0490452,6/9/2017
313.4374601,6/10/2017
341.0953044,6/11/2017
332.2633931,6/12/2017
337.7595333,6/13/2017
315.5949852,6/14/2017
293.4703117,6/15/2017
289.8174009,6/16/2017
329.7476348,6/17/2017
348.4468628,6/18/2017
306.6418248,6/19/2017
300.1813222,6/20/2017
296.4267804,6/21/2017
293.5969006,6/22/2017
292.5793139,6/23/2017
326.9055082,6/24/2017
323.6666667,6/25/2017
312.7327181,6/26/2017
314.2412212,6/27/2017
301.5121597,6/28/2017
293.8671426,6/29/2017
302.4971269,6/30/2017
323.5987579,7/1/2017
329.1813802,7/2/2017
308.5505253,7/3/2017
311.6547101,7/4/2017
352.8283127,7/5/2017
318.2142899,7/6/2017
321.5958558,7/7/2017
319.1278658,7/8/2017
329.171339,7/9/2017
318.3333333,7/10/2017
314.0597249,7/11/2017
306.4941088,7/12/2017
343.955482,7/13/2017
352.6289396,7/14/2017
331.9050438,7/15/2017
343.9728365,7/16/2017
321.8215219,7/17/2017
311.5280631,7/18/2017
307.7689361,7/19/2017
305.266063,7/20/2017
302.0769633,7/21/2017
316.047304,7/22/2017
340.7825178,7/23/2017
320.7818213,7/24/2017
313.9461954,7/25/2017
310.0903128,7/26/2017
308.6742121,7/27/2017
305.0886296,7/28/2017
348.6112949,7/29/2017
367.458181,7/30/2017
338.9365024,7/31/2017
313.8256428,8/1/2017
310.5249289,8/2/2017
307.8896628,8/3/2017
301.0727262,8/4/2017
306.5161066,8/5/2017
323.6314934,8/6/2017
310.0722038,8/7/2017
304.844042,8/8/2017
306.8976725,8/9/2017
303.5798363,8/10/2017
296.973591,8/11/2017
313.5593476,8/12/2017
328.7285971,8/13/2017
308.802194,8/14/2017
293.410877,8/15/2017
301.1471937,8/16/2017
300.8302281,8/17/2017
293.0185733,8/18/2017
295.1839921,8/19/2017
305.5510477,8/20/2017
298.8067212,8/21/2017
302.7185559,8/22/2017
314.8631377,8/23/2017
291.01393,8/24/2017
303.704684,8/25/2017
295.3531255,8/26/2017
325.3010041,8/27/2017
318.4934703,8/28/2017
305.4054211,8/29/2017
280.5058332,8/30/2017
277.8023681,8/31/2017
276.4397237,9/1/2017
302.9715015,9/2/2017
319.5520344,9/3/2017
294.2081374,9/4/2017
297.0511928,9/5/2017
289.848163,9/6/2017
302.1450461,9/7/2017
291.3321145,9/8/2017
304.3963085,9/9/2017
316.8974984,9/10/2017
