V1,date
1127.742483,5/21/2016
1251.181889,5/22/2016
1502.123605,5/23/2016
1465.703319,5/24/2016
1503.370673,5/25/2016
1355.648376,5/26/2016
1126.647949,5/27/2016
1115.984789,5/28/2016
1227.669984,5/29/2016
1441.252612,5/30/2016
1458.055939,5/31/2016
1442.651574,6/1/2016
1388.472173,6/2/2016
1189.466558,6/3/2016
1134.385031,6/4/2016
1270.553486,6/5/2016
1463.146492,6/6/2016
1485.234558,6/7/2016
1498.401948,6/8/2016
1388.079394,6/9/2016
1202.77653,6/10/2016
1047.875897,6/11/2016
1326.494989,6/12/2016
1397.983154,6/13/2016
1522.187576,6/14/2016
1393.646741,6/15/2016
1272.075414,6/16/2016
1174.366337,6/17/2016
1041.457033,6/18/2016
1130.10612,6/19/2016
1328.380482,6/20/2016
1376.262137,6/21/2016
1294.697562,6/22/2016
1180.445376,6/23/2016
1087.691734,6/24/2016
986.1682422,6/25/2016
1113.924017,6/26/2016
1382.768356,6/27/2016
1271.642619,6/28/2016
1256.938517,6/29/2016
1095.731466,6/30/2016
994.0532376,7/1/2016
964.7857701,7/2/2016
1029.522425,7/3/2016
1099.642761,7/4/2016
1155.770133,7/5/2016
1122.576516,7/6/2016
1109.105267,7/7/2016
955.849243,7/8/2016
896.5950672,7/9/2016
1149.765513,7/10/2016
1136.131068,7/11/2016
1131.740635,7/12/2016
1097.611771,7/13/2016
1058.138816,7/14/2016
1009.575876,7/15/2016
862.9596986,7/16/2016
949.2214088,7/17/2016
1069.788116,7/18/2016
1052.974341,7/19/2016
1046.640344,7/20/2016
1037.438197,7/21/2016
983.7358732,7/22/2016
846.9759045,7/23/2016
944.6136186,7/24/2016
1080.325325,7/25/2016
1087.536854,7/26/2016
1057.584121,7/27/2016
1087.755917,7/28/2016
988.2020755,7/29/2016
845.7527187,7/30/2016
956.2958988,7/31/2016
1063.781932,8/1/2016
1071.861255,8/2/2016
1135.167603,8/3/2016
1061.349989,8/4/2016
1044.172791,8/5/2016
1042.016988,8/6/2016
1074.455256,8/7/2016
1257.905395,8/8/2016
1295.127585,8/9/2016
1292.27621,8/10/2016
1248.708437,8/11/2016
1102.567418,8/12/2016
1004.707513,8/13/2016
1075.103703,8/14/2016
1309.989196,8/15/2016
1342.517734,8/16/2016
1321.680788,8/17/2016
1289.110171,8/18/2016
1181.932547,8/19/2016
1039.972351,8/20/2016
1248.550501,8/21/2016
1366.466558,8/22/2016
1429.982017,8/23/2016
1509.692871,8/24/2016
1568.308337,8/25/2016
1217.649513,8/26/2016
1003.862179,8/27/2016
1294.609709,8/28/2016
1620.133343,8/29/2016
1611.480205,8/30/2016
1573.330869,8/31/2016
1507.021892,9/1/2016
1248.180468,9/2/2016
1017.117208,9/3/2016
1305.225531,9/4/2016
1540.168882,9/5/2016
1584.414457,9/6/2016
1633.628758,9/7/2016
1482.72379,9/8/2016
1261.544744,9/9/2016
1025.981164,9/10/2016
1265.938162,9/11/2016
1516.139171,9/12/2016
1709.377852,9/13/2016
1489.573957,9/14/2016
1309.190845,9/15/2016
1110.357453,9/16/2016
1009.786481,9/17/2016
1225.440401,9/18/2016
1434.58341,9/19/2016
1500.485038,9/20/2016
1506.149833,9/21/2016
1496.271306,9/22/2016
1254.495558,9/23/2016
989.174426,9/24/2016
1196.843557,9/25/2016
1459.843912,9/26/2016
1502.097306,9/27/2016
1480.389225,9/28/2016
1417.264411,9/29/2016
1141.347004,9/30/2016
1016.147203,10/1/2016
1186.243798,10/2/2016
1458.126164,10/3/2016
1497.677447,10/4/2016
1492.166679,10/5/2016
1392.116284,10/6/2016
1241.143436,10/7/2016
983.965527,10/8/2016
1181.71327,10/9/2016
1377.737792,10/10/2016
1455.037174,10/11/2016
1569.285379,10/12/2016
1425.973914,10/13/2016
1214.016703,10/14/2016
1042.370886,10/15/2016
1362.76139,10/16/2016
1430.623427,10/17/2016
1483.900348,10/18/2016
1521.902267,10/19/2016
1464.977895,10/20/2016
1317.080105,10/21/2016
1067.385102,10/22/2016
1246.438624,10/23/2016
1528.026157,10/24/2016
1564.726704,10/25/2016
1486.41659,10/26/2016
1394.356529,10/27/2016
1180.934466,10/28/2016
952.596702,10/29/2016
1141.49769,10/30/2016
1295.840287,10/31/2016
1294.304357,11/1/2016
1348.084939,11/2/2016
1374.653351,11/3/2016
1217.504656,11/4/2016
1050.161277,11/5/2016
1267.470254,11/6/2016
1456.191201,11/7/2016
1618.373161,11/8/2016
2123.245078,11/9/2016
1636.818253,11/10/2016
1376.571469,11/11/2016
1115.706518,11/12/2016
1303.803042,11/13/2016
1523.564575,11/14/2016
1559.622859,11/15/2016
1457.927927,11/16/2016
1360.688464,11/17/2016
1196.971,11/18/2016
991.2320705,11/19/2016
1119.629469,11/20/2016
1307.838226,11/21/2016
1455.258583,11/22/2016
1450.25446,11/23/2016
1322.515388,11/24/2016
1120.36122,11/25/2016
1181.757268,11/26/2016
1363.848745,11/27/2016
1382.599758,11/28/2016
1630.159571,11/29/2016
1411.130073,11/30/2016
1260.377923,12/1/2016
1126.116568,12/2/2016
910.0233137,12/3/2016
1061.265691,12/4/2016
1193.943706,12/5/2016
1269.305494,12/6/2016
1163.406425,12/7/2016
1125.249769,12/8/2016
1015.642121,12/9/2016
861.6470965,12/10/2016
957.924657,12/11/2016
1088.133698,12/12/2016
1086.359443,12/13/2016
1144.793162,12/14/2016
1009.844125,12/15/2016
919.4488592,12/16/2016
865.0332646,12/17/2016
1012.917834,12/18/2016
1133.544033,12/19/2016
1100.763025,12/20/2016
1076.392068,12/21/2016
983.5681285,12/22/2016
935.0825219,12/23/2016
880.307911,12/24/2016
903.6436847,12/25/2016
1195.481626,12/26/2016
1133.367901,12/27/2016
1178.290923,12/28/2016
1112.171085,12/29/2016
821.6714052,12/30/2016
787.3995309,12/31/2016
756.8031843,1/1/2017
1214.68093,1/2/2017
1373.20698,1/3/2017
1015.774753,1/4/2017
971.5424693,1/5/2017
929.5433933,1/6/2017
915.0541616,1/7/2017
998.5512119,1/8/2017
1182.951454,1/9/2017
1202.793873,1/10/2017
1217.263985,1/11/2017
1298.37046,1/12/2017
1273.62293,1/13/2017
1070.206482,1/14/2017
1272.131282,1/15/2017
1367.415168,1/16/2017
1382.166252,1/17/2017
1365.755988,1/18/2017
1326.239818,1/19/2017
1317.733314,1/20/2017
1202.247566,1/21/2017
1346.10285,1/22/2017
1548.260857,1/23/2017
1707.87739,1/24/2017
1601.64077,1/25/2017
1573.782216,1/26/2017
1345.104698,1/27/2017
1374.682778,1/28/2017
1478.669557,1/29/2017
1552.813562,1/30/2017
1441.286232,1/31/2017
1642.957993,2/1/2017
1617.996091,2/2/2017
1407.431516,2/3/2017
1309.71391,2/4/2017
1388.703035,2/5/2017
1586.118985,2/6/2017
1612.297391,2/7/2017
1670.509631,2/8/2017
1623.983226,2/9/2017
1451.87277,2/10/2017
1290.948255,2/11/2017
1443.778662,2/12/2017
1561.653565,2/13/2017
1641.947473,2/14/2017
1607.180041,2/15/2017
1532.726988,2/16/2017
1428.708721,2/17/2017
1238.815765,2/18/2017
1288.950032,2/19/2017
1580.65655,2/20/2017
1739.509205,2/21/2017
1552.602744,2/22/2017
1456.920677,2/23/2017
1248.144929,2/24/2017
1081.763594,2/25/2017
1198.958419,2/26/2017
1532.559244,2/27/2017
1389.141161,2/28/2017
1409.532874,3/1/2017
1567.32959,3/2/2017
1212.542825,3/3/2017
1084.337408,3/4/2017
1212.140308,3/5/2017
1320.135617,3/6/2017
1436.139669,3/7/2017
1565.541616,3/8/2017
1465.939797,3/9/2017
1218.234345,3/10/2017
1100.248774,3/11/2017
1270.056507,3/12/2017
1385.480205,3/13/2017
1465.606795,3/14/2017
1470.096738,3/15/2017
1389.995167,3/16/2017
1275.471746,3/17/2017
1189.639136,3/18/2017
1319.217286,3/19/2017
1450.925581,3/20/2017
1409.405786,3/21/2017
1464.114791,3/22/2017
1417.294264,3/23/2017
1239.292274,3/24/2017
1115.989836,3/25/2017
1230.504798,3/26/2017
1350.989623,3/27/2017
1440.151468,3/28/2017
1514.399175,3/29/2017
1406.787618,3/30/2017
1152.675315,3/31/2017
1085.414599,4/1/2017
1312.679366,4/2/2017
1386.608927,4/3/2017
1352.689317,4/4/2017
1316.420783,4/5/2017
1274.457246,4/6/2017
1099.602815,4/7/2017
929.3885848,4/8/2017
1038.802189,4/9/2017
1062.632739,4/10/2017
1029.675101,4/11/2017
980.7967162,4/12/2017
973.8486744,4/13/2017
1024.634373,4/14/2017
1071.137039,4/15/2017
1137.620726,4/16/2017
1284.767005,4/17/2017
1302.231644,4/18/2017
1329.215936,4/19/2017
1237.529888,4/20/2017
1089.881797,4/21/2017
953.0079608,4/22/2017
1123.287725,4/23/2017
1324.209112,4/24/2017
1382.690952,4/25/2017
1379.782501,4/26/2017
1284.985784,4/27/2017
1061.848248,4/28/2017
840.0704386,4/29/2017
898.9142085,4/30/2017
1203.028716,5/1/2017
1348.212524,5/2/2017
1413.170446,5/3/2017
1332.205772,5/4/2017
1086.114223,5/5/2017
939.9134978,5/6/2017
1179.101571,5/7/2017
1336.333926,5/8/2017
1299.142867,5/9/2017
1200.191485,5/10/2017
1242.791243,5/11/2017
1095.245789,5/12/2017
914.2565925,5/13/2017
988.3966167,5/14/2017
1196.914493,5/15/2017
1284.588244,5/16/2017
1345.52207,5/17/2017
1270.128012,5/18/2017
1070.140451,5/19/2017
921.8676523,5/20/2017
1144.321558,5/21/2017
1310.175705,5/22/2017
1378.243301,5/23/2017
1277.897434,5/24/2017
1171.867723,5/25/2017
980.9867084,5/26/2017
889.0270097,5/27/2017
1023.169593,5/28/2017
1229.140522,5/29/2017
1263.364845,5/30/2017
1265.346933,5/31/2017
1194.006397,6/1/2017
1022.530457,6/2/2017
987.443244,6/3/2017
1111.249058,6/4/2017
1260.329448,6/5/2017
1220.058711,6/6/2017
1199.450139,6/7/2017
1188.912574,6/8/2017
1021.037814,6/9/2017
850.285166,6/10/2017
1028.623641,6/11/2017
1162.231431,6/12/2017
1203.84512,6/13/2017
1138.441822,6/14/2017
1085.223257,6/15/2017
908.9195394,6/16/2017
777.4694008,6/17/2017
912.9665221,6/18/2017
1045.896937,6/19/2017
1083.141304,6/20/2017
1084.604307,6/21/2017
1023.126377,6/22/2017
885.1833108,6/23/2017
783.0646101,6/24/2017
876.297889,6/25/2017
981.522283,6/26/2017
987.2259578,6/27/2017
999.0122255,6/28/2017
941.9867084,6/29/2017
790.9896226,6/30/2017
687.099936,7/1/2017
840.1720094,7/2/2017
902.3244012,7/3/2017
926.6858341,7/4/2017
937.0494705,7/5/2017
899.2958277,7/6/2017
819.7854858,7/7/2017
712.3167247,7/8/2017
811.0125809,7/9/2017
908.0533798,7/10/2017
902.3217713,7/11/2017
890.7961476,7/12/2017
852.4467979,7/13/2017
767.5639349,7/14/2017
699.099012,7/15/2017
778.5448859,7/16/2017
842.9820883,7/17/2017
843.0695145,7/18/2017
805.4376999,7/19/2017
797.3838937,7/20/2017
748.7176061,7/21/2017
683.5981946,7/22/2017
763.5313811,7/23/2017
863.3191414,7/24/2017
868.8538631,7/25/2017
868.0576445,7/26/2017
851.3504869,7/27/2017
783.9882721,7/28/2017
697.561305,7/29/2017
812.4489303,7/30/2017
863.0925439,7/31/2017
851.584903,8/1/2017
866.1329874,8/2/2017
875.9144218,8/3/2017
771.6258441,8/4/2017
677.1317791,8/5/2017
732.2924159,8/6/2017
889.7733314,8/7/2017
926.8030421,8/8/2017
920.0174142,8/9/2017
953.0691591,8/10/2017
808.4888763,8/11/2017
813.0327671,8/12/2017
891.6656479,8/13/2017
1001.019902,8/14/2017
1063.782287,8/15/2017
1125.728694,8/16/2017
1099.222759,8/17/2017
913.4315161,8/18/2017
810.6864027,8/19/2017
930.33421,8/20/2017
1054.872486,8/21/2017
1148.270595,8/22/2017
1168.734949,8/23/2017
1139.942498,8/24/2017
973.4927856,8/25/2017
796.6325965,8/26/2017
989.9680859,8/27/2017
1180.833321,8/28/2017
1251.681072,8/29/2017
1216.107115,8/30/2017
1195.549293,8/31/2017
1006.651859,9/1/2017
822.8053877,9/2/2017
1011.169166,9/3/2017
1211.198308,9/4/2017
1282.679011,9/5/2017
1237.480773,9/6/2017
1193.151894,9/7/2017
1023.24849,9/8/2017
827.0230294,9/9/2017
960.749307,9/10/2017
